"id","codigo","dane","colegio","departamento","ciudad","direccion","barrio","telefono","web","correo_i","cumpleaños","cod_zona","sub_zona","zona_madre","responsable","id_calendario","id_segmento","id_usuario","fecha_creacion"
"3560","325290800052","325290800052","Stanford Gimnasio Campestre","15","Fusagasuga","IND KR 1 5 32",,"3144455799",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3561","325290001940","325290001940","Colegio Parque Arcoiris","15","Fusagasuga","CL 20 1 03 ",,"8733825 - 3142748783",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3562","325290002167","325290002167","Colegio Politecnico De Los Andes","15","Fusagasuga","IND TVR 12 16B 75",,"3203023272",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3563","425290002398","425290002398","Colegio Vida Sana Redensión","15","Fusagasuga","VDA. LA PALMA - FINCA CHICALÁ",,"3044785303",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3564","425290001979","425290001979","Academia Pantano De Vargas","15","Fusagasuga","IND DG 6 NORTE  #3 ESTE 10",,"3223105360",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3565","325290001761","325290001761","Institucion Educativa Nuestra Señora De Belen","15","Fusagasuga","KR 5 22 35 ",,"3147688407",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3566","325290000056","325290000056","Colegio Nuestra Señora Del Rosario","15","Fusagasuga","CL 3 6 45 ",,"8718841",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3567","425290002444","425290002444","Liceo Moderno Los Andes Campestre","15","Fusagasuga","KM 49  FINCA LOS HELECHOS.",,,,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3568","325290002300","325290002300","Colegio Rembrandt","15","Fusagasuga","CL 1 A 15 43 ",,"3106082337",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3569","325290002135","325290002135","Colegio Cencov Ciencia Y Cultura","15","Fusagasuga","AV DE LAS PALMAS 7 85 ",,"3046097877",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3570","325290800028","325290800028","Formar Innovar Colegio Campestre","15","Fusagasuga","IND FINCA BELLA VISTA VRDA CUCHARAL",,"3212473506 -31120765",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3571","325290001826","325290001826","Colegio Campestre Gardner ","15","Fusagasuga","IND VIA NOVILLERO   FINCA LA CEIBA",,"3222634987- 32089080",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3572","325290002296","325290002296","Colegio Santo Domingo Savio","15","Fusagasuga","CL 22 21 15 ",," 8718986-3114697005",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3573","325290002458","325290002458","Colegio Vladimir Ilich Ulianov","15","Fusagasuga","CL 5 3 27 ",,"3152550921-310345958",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3574","325290002423","325290002423","Psicopedagogico School Fusagasuga","15","Fusagasuga","CL 17 A 13 42 ",,"3017347826",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3575","325290800088","325290800088","Club Infantil Mi Semillero","15","Fusagasuga","CL 16 B 14 03 ",,"6018954703",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3576","325290800061","325290800061","Liceo San Carlos","15","Fusagasuga","CL 20 19 21 ",,"3202772625",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3577","325290001923","325290001923","Liceo Miguel De Cervantes Saavedra","15","Fusagasuga","CL 16 B 13 08 ",,"8870219-3155788040",,,"0000-00-00","6767867","32",,"FREDDY GARZON","1","0","31","2024-08-12 12:55:43"
"3578","325290002142","325290002142","Centro De Estudios Huitaka","15","Fusagasuga","IND CL 10 # 5-15",,"3224096968",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3579","325290002151","325290002151","Colegio Fundacion Educativa Fundetec","15","Fusagasuga","KR 6 5 41 ",,"8672323 - 8735178 - ",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3580","325290002334","325290002334","Colegio Campestre Leon De Greiff","15","Fusagasuga","TV 17 25 57 ",,"3004578956",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3581","325290001851","325290001851","Colegio Himalaya H.S. -Himalaya School","15","Fusagasuga","CL 23 11 20 ",,"8674504 - 3176492617",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3582","325290002128","325290002128","Colegio Boston","15","Fusagasuga","CL 7 6 39 ",,"8675456",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3583","325290800001","325290800001","Beinderhase Gimnasio Campestre","15","Fusagasuga","IND FINCA LA SIBERIA",,"3243924900",,,"0000-00-00","46788743","29",,"Nancy Perez","1","0","31","2024-09-30 15:58:57"
"3585","5-125","305001011761","INSTITUTO FERRINI - SEDE ROBLEDO","3","Medellin","Cl. 76 #80-431","Villa flora - Robledo","(604) 4217000 ",,,"0000-00-00","31145311","0",,,"1","3","56","2024-07-23 23:24:36"
"3586","5-961543","308001011388","Escuela Mixta San Clemente","5","BARRANQUILLA","IND CL 68 1 D 44 - CL 68 1D 17","santo Domingo","3162743838",,,"0000-00-00","46788743","0",,"Lissett Perez","1","0","9","2024-09-30 15:58:57"
"3587","341001005237","341001005237","Col  Cooperativo Utrahuilca","18","NEIVA","KR 4 # 18-54",,"608 8754513",,,"0000-00-00","46788743","31",,"Nora Amado","1","0","31","2024-09-30 15:58:57"
"3588","341001060262","341001060262","Col  Inf  Creacion","18","NEIVA","CL 2 # 8 - 18",,"8733077",,,"0000-00-00","46788743","31",,"Nora Amado","1","0","31","2024-09-30 15:58:57"
"3589","341001005148","341001005148","Col  La Gotica Del Saber","18","NEIVA","CL  23 #  5A-48",,"8745200 8756331 ",,,"0000-00-00","46788743","31",,"Nora Amado","1","0","31","2024-09-30 15:58:57"
"3590","341001060993","341001060993","Col  Moderno Boys Scouts","18","NEIVA","KR 47 # 20ABIS - 12",,"8778997",,,"0000-00-00","46788743","31",,"Nora Amado","1","0","31","2024-09-30 15:58:57"
"3591","341001004958","341001004958","Col Adventista Baluarte Interamericano Cabi","18","NEIVA","CLL 15 NO 4-46",,"8716550 573103277751",,,"0000-00-00","46788743","31",,"Nora Amado","1","0","31","2024-09-30 15:58:57"
"3592","341001005628","341001005628","Col Bilingüe Ciudad De Versalles","18","NEIVA","KR 1G # 10-24",,"8722111 - 8722200",,,"0000-00-00","46788743","31",,"Nora Amado","1","0","31","2024-09-30 15:58:57"
"3593","341001005555","341001005555","Col Guipas Y Chavos","18","NEIVA","KR  7 # 19-54 / 64",,"8756898-8755970",,,"0000-00-00","46788743","31",,"Nora Amado","1","0","31","2024-09-30 15:58:57"
"3594","341001005873","341001005873","Col Inst De Excelencia Humana Y Acad - Ideha","18","NEIVA","KR 10 # 7-50",,"8713720 - 8719747",,,"0000-00-00","46788743","31",,"Nora Amado","1","0","31","2024-09-30 15:58:57"
"3595","341001004877","341001004877","Col La Casita Encantada","18","NEIVA","CL 7  #  13-35",,"8715193",,,"0000-00-00","46788743","31",,"Nora Amado","1","0","31","2024-09-30 15:58:57"
"3596","341001005458","341001005458","Col Mi Segundo Hogar","18","NEIVA","CL 78B # 2-83",,"8763747-8766474",,,"0000-00-00","46788743","31",,"Nora Amado","1","0","31","2024-09-30 15:58:57"
"3597","341001003633","341001003633","Col. Gimn. Moderno","18","NEIVA","CALLE 15  29-19",,"8776856",,,"0000-00-00","46788743","31",,"Nora Amado","1","0","31","2024-09-30 15:58:57"
"3598","341001004028","341001004028","Col.Alegria Del Norte","18","NEIVA","CALLE 66 # 2W 22",,"8764023",,,"0000-00-00","46788743","31",,"Nora Amado","1","0","31","2024-09-30 15:58:57"
"3599","341001060068","341001060068","Colegio Comfamiliar Del Huila(Antes Comfausco)","18","NEIVA","CALLE 10 NO 6-65",,"8711056",,,"0000-00-00","46788743","31",,"Nora Amado","1","0","31","2024-09-30 15:58:57"
"3600","341001006071","341001006071","Colegio Gimnasio Mansiones Del Norte","18","NEIVA","CALLE 50 NO. 1D-97",,"8760469",,,"0000-00-00","46788743","31",,"Nora Amado","1","0","31","2024-09-30 15:58:57"
"3601","341001060319","341001060319","Gim La Casita Del Saber","18","NEIVA","CALLE 18A NO. 35-100",,"8779726",,,"0000-00-00","46788743","31",,"Nora Amado","1","0","31","2024-09-30 15:58:57"
"3602","341001060868","341001060868","Gimn Biling Children'S World","18","NEIVA","KR 17 # 34-27",,"8751552-8756230",,,"0000-00-00","46788743","31",,"Nora Amado","1","0","31","2024-09-30 15:58:57"
"3603","341001060301","341001060301","Jardin Infantil Kids Garden","18","NEIVA","CL 4 # 11-07",,"8719782",,,"0000-00-00","46788743","31",,"Nora Amado","1","0","31","2024-09-30 15:58:57"
"3604","341001061028","341001061028","Lic Antonio Nariño ( Liceo Americano)","18","NEIVA","CL 9 # 3-76 P3",,"8718696",,,"0000-00-00","46788743","31",,"Nora Amado","1","0","31","2024-09-30 15:58:57"
"3605","363001002509","363001002509","MIS PRIMEROS TRAZOS","25","ARMENIA","CL 50 50 27 ",,"7475159",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3606","363001000140","363001000140","LA SAGRADA FAMILIA (CAPUCHINAS)","25","ARMENIA","KR 13 12 11 ",,"7462697",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3607","363001003629","363001003629","EL PORTAL DEL SABER","25","ARMENIA","CL 22 29 05 ",,"7407943-3054016930",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3608","463001002813","463001002813","COLEGIO COMFENALCO","25","ARMENIA","KM  9 VIA EL EDEN CENTRO VACACIONAL COMFENALCO",,"7479280-7479007",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3609","363001001812","363001001812","JUAN PABLO II","25","ARMENIA","CL 28 13 47 ",,"7410387",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3610","363001003131","363001003131","ESTABLECIMIENTO EDUCATIVO COLEGIO ARTES Y LETRAS","25","ARMENIA","CL 22 36 06 ",,"7400092-3155206332",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3611","363001003491","363001003491","FUNDACION COLEGIO CRISTIANO SHALOM","25","ARMENIA","AV 19 22 34 ",,"7494080",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3612","363001002410","363001002410","EL DESCANSO DE MAMA","25","ARMENIA","KR 13 4 11 ",,"7451394-7391573-3183",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3613","363001000221","363001000221","JORGE ISAAC","25","ARMENIA","CL 9 19 00 ",,"7451800",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3614","363001000051","363001000051","BACHILLERATO INTEGRAL DEL QUINDIO","25","ARMENIA","IND AV BOLIVAR 11NORTE 78",,"7355516",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3615","363001002380","363001002380","MI PEQUEÑO MUNDO","25","ARMENIA","IND KILOMETRO 2 VIA AL EDEN",,"7474827",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3616","363001002771","363001002771","INSTITUTO COLOMBO JAPONES ZAKURAYIMA","25","ARMENIA","CL 12 23 29 ",,"7463555",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3617","363001003475","363001003475","SANTA MARIA DEL CAMINO","25","ARMENIA","KR 13 55 02 ",,"7295718-3148039546-3",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3618","363001001952","363001001952","RAFAEL POMBO","25","ARMENIA","IND MZ 6 NO  1",,"3116825244",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3619","363001000387","363001000387","SAGRADO CORAZON DE JESUS","25","ARMENIA","IND CR  13 NO  24-12",,"7441107-3218395593",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3620","363001000255","363001000255","SANTA MARIA MICAELA","25","ARMENIA","IND CR  23 34-07",,"7454701",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3621","363001002894","363001002894","CONFUTURO","25","ARMENIA","CL 6 18 147 ",,"7454606",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3622","463001003609","463001003609","PREESCOLAR EXPERIENCIAL MI GRANJITA","25","ARMENIA","FINCA EL REPOSO A 300MTS SENA",,"6067312358",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3623","363001003017","363001003017","PREESCOLAR CASCANUECES","25","ARMENIA","IND MZ 6 NO 10",,"7474539-3116480150",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3624","363001002487","363001002487","PSICOPEDAGOGICO","25","ARMENIA","CL 19 27 49 ",,"7409101-3006261460",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3625","363001000021","363001000021","JARDIN I NFANTIL CASITA DE SUEÑOS","25","ARMENIA","CL 2 A NORTE 17 69 ",,"7346803",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3626","363001000247","363001000247","MARIA INMACULADA","25","ARMENIA","AV 19 40 70 ",,"7496341",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3627","363001002321","363001002321","MUNDO DEL JUGUETE","25","ARMENIA","IND KM 1  SENA AGROPECUARIO",,"7493887",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3628","363001003050","363001003050","LICEO INFANTIL VIRREY SOLIS","25","ARMENIA","KR 23 A 11 A 49 ",,"6067456236",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3629","363001002797","363001002797","FUNDACION INSTITUTO A DISTANCIA EDUARDO CABALLERO CALDERON","25","ARMENIA","CL 24 15 29 ",,"6067446852-310351614",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3630","363001003645","363001003645","JARDIN INFANTIL CAFETERITOS CER","25","ARMENIA","CL 2 NORTE 17 60 ",,"7451818 -3155398386",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3631","363001000158","363001000158","SAN JOSE HERMANOS MARISTAS","25","ARMENIA","KR 23 20 27 ",,"7315103-7315104",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3632","363001003025","363001003025","PREESCOLAR EMPRENDERITOS","25","ARMENIA","CRA 14 NO 35N-115",,"7358876-3146361209",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3633","363001000085","363001000085","FUNDACION COLEGIO LOS ANGELES","7","TUNJA","KR 10 18 99","CENTRO","7422215",,,"0000-00-00","6767867","24",,,"1","1","31","2024-09-05 11:50:11"
"3634","363001002231","363001002231","GIMNASIO LOS ROBLES","25","ARMENIA","IND AV. CENTENARIO KM 1 FRENTE AL CONDOMINIO EL MOLINO",,"7496971",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3635","363001002142","363001002142","GIMNASIO CONTEMPORÁNEO","25","ARMENIA","IND AV CENTENARIO CR 6 NO 52N-04",,"3104322191-315211783",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3636","463001800019","463001800019","CASA MONTESSORI","25","ARMENIA","KILOMETRO 6 VIA A EL EDEN ",,"3157973775-310817098",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3637","363001002533","363001002533","LICEO CERVANTES ARMENIA","25","ARMENIA","KR 16 3 30 ",,"7453184",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3638","363001002185","363001002185","GIMNASIO SANTO REY","25","ARMENIA","KR 19 10 37 ",,"7461211",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3639","363001000182","363001000182","FRANCISCANO SAN LUIS REY","25","ARMENIA","IND AV BOLIVAR 40 77",,"7493501",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3640","363001003579","363001003579","SANTO TOMAS MORO","25","ARMENIA","KR 14 6 57 ",,"3136206122-310680522",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3641","166001000565","168001000401","Ie Nuestra Señora De Fatima","28","Bucaramanga","IND KR 12 41 69",,"6831153",,,"0000-00-00","6767867","26",,"CESAR GONZALEZ","1","0","31","2024-09-05 11:53:49"
"3642","366001006112","366001006112","Col Saint Andrews","26","PEREIRA","KM 10 CERRITOS",,"3148838841 - 3113903",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3643","466001005358","466001005358","Liceo Pino Verde","26","PEREIRA","IND VEREDA LOS PLANES. KILÓMETRO 5  VÍA CERRITOS  ENTRADA 16  EL TIGRE.",,"3497740  3222696951",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3644","366001002613","366001002613","Col Cooperativo Pereira","26","PEREIRA","IND CR. 25 77-18 CORALES",,"3117421615",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3645","366001003334","366001003334","Col La Anunciacion","26","PEREIRA","IND KR 3 19 38",,"3330651",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3646","366001000742","366001000742","Col Calasanz","26","PEREIRA","IND KR 19 46 50",,"3400191-3168302809",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3647","366001004560","368001000681","Col Americano","28","Bucaramanga","KR 18 19 22",,"	6711910",,,"0000-00-00","6767867","26",,"CESAR GONZALEZ","1","0","31","2024-09-05 11:53:50"
"3648","366001000700","366001000700","Colegio Del Sagrado Corazon De Jesus - Hermanas Bethlemitas","26","PEREIRA","IND VARIANTE CONDINA SUR VEREDA EL CONGOLO",,"3387829",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3649","366001002800","366001002800","Col San Jose","26","PEREIRA","KR 3 27 70 ",,"3419201-02",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3651","366001003377","366001003377","Colegio Adoratrices","26","PEREIRA","KR 7 A 31 36 ",,"3155811325",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3652","366001003318","366001003318","Col Santa Rosa De Lima","26","PEREIRA","MZ 9 CS 6 SAN FDO ",,"3373545",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3653","366001004900","366001004900","Col Abraham Lincoln","26","PEREIRA","KM 6 VIA ARMENIA",,"3388135-3226239627",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3654","466001005871","466001005871","Col Angloamericano","26","PEREIRA","KM 4 VEREDA HUERTAS",,"3137909992",,,"0000-00-00","46788743","34",,"Ary Mosquera","1","0","31","2024-09-30 15:58:57"
"3655","466001007423","466001007423","Liceo Bilingue Mendel","26","PEREIRA","IND KM 4 VIA CERRITOS ENTRADA 1 PARCELACIÓN QUIMBAYITAS",,"3389772",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3656","366001006708","366001006708","Lic Bilingüe El Poblado","26","PEREIRA","IND MZ 20 CS 22 23 24 POBLADO II",,"3380272",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3657","366001000688","366001000688","Col Del Inmaculado Corazon De Maria - Franciscanas De M.I.-Pereira","26","PEREIRA","VIA MUNDO NUEVO",,"3206924619",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3658","366001004926","366001004926","Col Lic Frances De Pereira","26","PEREIRA","VIA ARMENIA KM 5",,"3152355  - 314617263",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3659","366001003814","366001003814","Col Fundacion Lic Ingles","26","PEREIRA","KM 5 VIA CERRITOS",,"3497750 - 3009121109",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3660","366001006686","366001006686","Lic Taller San Miguel","26","PEREIRA","CALLE 11 22-35",,"3151818",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3661","366001007411","366001007411","Liceo Divino Niño","26","PEREIRA","CL 21 15 54 ",,"3347187",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3662","366001007232","366001007232","Instituto Pedagogico Semillas Del Saber Pereira","26","PEREIRA","IND CIUDADELA VILLA VERDE FINZA MANZANARES",,"3108390900",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3663","366001006741","366001006741","Col Anglo Colombiano","26","PEREIRA","KR 9 18 10 ",,"3413069- 3108240866",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3664","366001006953","366001006953","Liceo Mi Sonrisa Traviesa","26","PEREIRA","IND FINCA LA SOFIA KM 8.5 VARIANTE CONDINA VÍA ALTAGRACIA",,"3105010089",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3665","366001007097","366001007097","Inst Pedag De Cultura Y Arte","26","PEREIRA","KR 11 48 177 ",,"3116285190",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3666","366001006500","366001006500","Lic La Gran Aventura","26","PEREIRA","IND CLL 12  23-21",,"3214682",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3667","366001007364","366001007364","Colegio Cristiano Fares","26","PEREIRA","IND AVDA 30 DE AGOSTO CALLE 32  13-35",,"317736 5061",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3668","466001005897","466001005897","Liceo Campestre Aprendamos Felices","26","PEREIRA","IND NUEVO SOL A 1 KM DE LA ESTACIÓN DE SERVICIO CORALES",,"3233307",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3669","366001006031","366001006031","Inst Pedag Harvard","26","PEREIRA","MZ 8 CS 18 PERLA DEL SUR ",,"3202626",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3670","366001005990","366001005990","Jard Inf Fantasia","26","PEREIRA","CR 9 3-66",,"3316880",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3671","466001005960","466001005960","Lic. Merani","26","PEREIRA","IND VÍA CERRITOS-PEREIRA ENTRADA 12",,"3379842",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3672","317001005271","317001005271","COLEGIO AMERICANO","8","Manizales","CL 22 25 33 ",,"8823749",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3673","317001004178","317001004178","ACAD. MILITAR GRAL. CUSTODIO GARCIA R.","8","Manizales","KR 23 B 67 09",,"8874472",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3674","317001000121","317001000121","COLEGIO SANTA INÉS","8","Manizales","KR 23 75 A 76 ",,"8865564",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3675","317001001616","317001001616","COLEGIO SEMINARIO MENOR DE NUESTRA SEÑORA DEL ROSARIO","8","Manizales","KR 22 56 31 ",,"8854299",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3676","317001007142","317001007142","GIMNASIO CAMPESTRE LA CONSOLATA - COLEGIO BILINGÜE NACIONAL","8","Manizales","IND KILOMETRO 10 VIA MAGDALENA",,"8741777",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3677","317001001519","317001001519","COLEGIO FILIPENSE NUESTRA SEÑORA DE LOURDES","8","Manizales","KR 18 4 48 ",,"8890783",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3678","317001003716","317001003716","ASPAEN GIMNASIO LOS CEREZOS","8","Manizales","CL 07 KR 07 URB CERROS DE LA ALHAMBRA ",,"8747390",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3679","317001001209","317001001209","COLEGIO EUGENIA RAVASCO","8","Manizales","CL 54 25 05 ",,"8851978",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3680","517001005001","517001005001","COL. SAN GABRIEL","8","Manizales","KM 7 VIA A NEIRA",,"8701122",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3681","317001001977","317001001977","COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO","8","Manizales","KR 24 18 46 ",,"8830337",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3682","317001003961","317001003961","COLEGIO SAN MIGUEL LIMITADA","8","Manizales","KR 11 18 25 ",,"8841040",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3683","417001005373","417001005373","COL. BILINGÜE INTERNACIONAL ANGLOHISPANO","8","Villamaría","IND SECTOR OCCIDENTAL",,"8749339",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3684","417873000587","417873000587","	ASPAEN GIMNASIO HORIZONTES","8","Villamaría","IND CALLE 71 # 7 ¿ 99",,"8745803 8745818",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3685","417873000544","417873000544","ASOCIACION COLEGIO GRANADINO","8","Villamaría","VEREDA LA FLORIDA",,"	8745774 ext 103 - 8",,,"0000-00-00","46788743","34",,"Julian Montaño","1","0","31","2024-09-30 15:58:57"
"3686","317001005425","317001005425","LICEO INFANTIL NIÑOS 2000","8","Manizales","KR 27 19 36",,"8828791",,,"0000-00-00","46788743","34",,"Juan Briñez","1","0","31","2024-09-30 15:58:57"
"3687","317001004119","317001004119","LICEO INFANTIL TRAVESURAS","8","Manizales","CL 67 11 172",,"8703000",,,"0000-00-00","46788743","34",,"Juan Briñez","1","0","31","2024-09-30 15:58:57"
